ProteinID,322_WT_M_imputed_intensity,364_Mut_M_imputed_intensity,393_WT_F_imputed_intensity,323_WT_F_imputed_intensity,343_HET_M_imputed_intensity,344_WT_M_imputed_intensity,345_Mut_M_imputed_intensity,346_Mut_M_imputed_intensity,347_WT_M_imputed_intensity,348_HET_M_imputed_intensity,350_Mut_F_imputed_intensity,351_Mut_M_imputed_intensity,352_HET_M_imputed_intensity,353_HET_F_imputed_intensity,356_WT_M_imputed_intensity,358_HET_F_imputed_intensity,359_HET_F_imputed_intensity,360_1_Mut_M_imputed_intensity,362_1_WT_M_imputed_intensity,365_Mut_F_imputed_intensity,366_HET_F_imputed_intensity,389_Mut_F_imputed_intensity,390_Mut_F_imputed_intensity,392_Mut_F_imputed_intensity,394_1_WT_M_imputed_intensity,395_HET_M_imputed_intensity,398_1_HET_M_imputed_intensity,401_1_WT_F_imputed_intensity,499_1_WT_F_imputed_intensity,500_1_HET_F_imputed_intensity
Q8CIB5,18.15347765,19.03908882,22.17058396,22.03668192,20.67612546,17.64491439,20.0972524,21.10907063,18.68308962,20.99583183,18.52848935,20.78022292,18.07746351,20.50257545,20.28459816,20.57083775,20.44449695,20.0349219,20.47825722,18.03158093,20.65993459,17.31087634,18.35015263,18.34095199,17.78696352,18.66503855,19.19199336,20.24619327,20.02861453,20.26986543
Q8CIB6,17.99117536,18.38110765,17.33251959,15.6607336,17.56906941,18.05648422,13.59181891,12.38881532,18.50887837,14.14553871,17.94544905,14.18441437,18.4638162,18.12585515,16.51610127,12.58150249,11.8081572,18.14779779,18.44727036,18.92169215,12.41896508,18.84614885,18.78723054,18.84049619,17.95264773,18.78935886,18.21973635,19.32015685,19.62255214,19.42438021
Q8CIC2,12.85788281,13.50691128,16.85920753,14.64403987,18.15660568,12.00932552,12.41314654,13.28722442,13.09611251,13.79900284,13.60261285,14.46025111,11.06010091,14.43210577,12.17333979,11.98064181,13.8509245,13.3244539,13.64073882,13.11478005,13.80572376,13.01933147,12.99595321,12.63918455,13.7804727,12.87144685,13.83800564,13.39454208,14.18963508,13.47592864
Q8CIE2,16.46070648,16.53214545,16.96071596,15.73451692,18.30772801,11.49554838,12.13758489,12.75669055,15.17379156,13.68798437,12.15222068,17.87400468,13.67024553,12.94639264,18.06987064,17.68009137,13.14699644,16.82453397,16.2402052,15.69555445,19.10813456,16.85540248,13.72807983,12.20676865,15.58751986,15.92210255,16.67501194,15.15036206,15.04552155,16.53205997
Q8CIE4,14.50669036,14.96000062,17.4381751,16.57754322,16.57029333,15.32965673,14.09253358,12.24480083,15.0152791,15.01923448,14.99922068,14.46971194,15.21468362,13.7312572,14.56725153,13.82968556,13.84909633,14.71053278,14.95148645,14.99261147,14.55577479,15.22285231,14.86403613,15.26798639,15.20714872,14.6366276,14.88864914,15.2689443,14.93926574,14.9363006
Q8CIE6,23.31454984,23.38160457,23.79991861,23.71685096,23.38771025,23.40165753,23.52817092,23.64934414,23.1650697,23.20348011,22.89155612,23.6036038,23.22601105,23.8848117,23.25890659,23.4948014,23.47185254,23.1899187,23.37239905,23.22906838,23.61881869,23.38640422,23.3078523,23.16066162,23.04832241,23.20835197,22.88366834,23.56297871,23.41082882,23.49108828
Q8CIF4,16.63005347,16.12686599,18.19682994,15.1487209,17.42177832,16.50346302,14.17798905,12.75343844,16.50399395,13.52590931,16.11929602,14.70117255,16.43250857,13.11436355,15.24412998,14.67125168,16.05240978,15.45568053,15.47984983,16.82781544,15.70385267,16.69530717,15.79378582,16.39041221,16.31178205,16.0773456,15.97120785,15.97962896,15.64312311,16.02520401
Q8CIF6,20.13880871,19.93813672,18.94993489,14.23850896,17.20355741,19.6889273,19.71212984,18.62044682,20.19520021,17.80043252,20.12152655,19.58884342,19.72056391,20.37926748,20.41395519,19.81201551,21.3316859,19.58971362,19.79758504,19.61181879,20.77790673,19.46379933,20.30531398,19.96058972,19.12585693,20.27155881,19.52581995,19.74981461,19.65515482,19.79278295
Q8CIG3,14.09634672,14.01228399,18.28230417,17.02384941,16.89254481,14.00593117,16.80250496,16.55798392,14.04595273,14.78634897,14.21403693,16.28018325,14.01652954,15.92164412,14.67954716,16.62317022,13.57521577,14.43235843,14.48879815,13.46711344,14.19109272,13.55343556,13.76391131,14.00328971,14.83979713,14.07484205,14.47872502,13.6795302,13.95257506,14.24904545
Q8CIG8,18.1924308,18.48903213,18.12903838,17.83392519,16.90619881,18.90779322,16.89404092,12.74657753,18.18597294,17.54125349,18.31075115,16.90341839,18.68440967,17.22858488,17.0781923,17.2377863,17.72905162,18.69683143,18.38259577,18.84047247,17.71403783,19.01560576,18.07098631,18.40362746,19.56209827,18.42932744,19.10017376,18.69798047,18.24717042,18.71212201
Q8CIG9,17.71338571,17.71342336,17.13081791,15.18502954,17.02278439,17.83417269,12.56316407,14.58846019,17.34171153,17.39393601,17.35294942,14.78942413,17.67311253,13.18661999,16.89099355,14.03572307,15.79561584,17.30971279,17.59146727,17.61995296,15.95297139,18.07149898,17.31179787,17.66078333,17.77809558,17.2758309,17.44188203,18.08688114,17.53469108,17.9610308
Q8CIH5,20.17498037,20.22027237,20.1790971,20.38317835,17.01615344,20.24892533,20.36504611,21.0659268,20.15279733,20.02661561,20.26021097,20.78710617,20.25173564,20.69914609,21.04865987,20.4711941,21.06920883,20.11955389,20.1334714,20.21455619,21.3209265,20.19179142,20.24816848,20.12385283,20.16277983,20.07671149,19.82082365,20.19332817,19.98972387,20.23641727
Q8CIH9,15.84109308,15.91779521,16.78039885,16.48982423,18.13905863,16.03171173,14.71621955,12.50490211,15.51307293,13.52159768,15.3799621,14.71979455,16.43553298,12.83805144,13.56133352,15.65661393,15.60604282,16.6394871,16.04717879,16.06456938,15.19144558,16.68150861,15.68506033,16.23701778,17.53118141,15.47384797,17.48946572,16.10306667,15.7569425,16.11597619
Q8CII2,14.81719742,14.8054073,15.83586852,16.0946254,17.96621746,15.00041631,15.39234971,14.96837972,14.73039154,16.24409687,15.27249573,14.95178122,15.44712361,13.14523853,15.5197024,15.18683685,14.43497034,15.24318794,15.35119627,15.0511813,14.79544157,15.19053149,14.53663297,15.01897348,15.9993559,15.07657896,15.79420334,15.42806846,15.24472317,15.34405447
Q8CIL4,11.81589867,12.80503751,17.1921622,16.88584696,17.42122695,11.54353118,13.7759322,14.085269,13.38943365,14.07701071,13.04080029,13.93031373,12.41479632,13.66008967,13.71653714,13.00109111,13.12646535,14.20502875,14.01813037,12.19787926,13.09432431,12.55594694,12.94415753,11.17123825,13.7757418,12.94222284,14.50086714,14.09260265,13.7751056,13.65647437
Q8CIM1,13.25196289,9.305263479,16.42555765,15.58473239,17.48579649,12.02068812,14.5194969,14.90086597,13.16324015,12.80609126,18.69185918,12.74748128,13.13275171,13.09669025,12.22793924,12.77935601,12.764539,11.55543664,9.126819393,13.55119739,13.74762585,12.45393247,11.91309702,13.63360256,12.6876902,12.89077629,12.53897287,11.58078826,10.79414087,12.49136486
Q8CIM3,12.34820452,13.03968531,18.66228597,15.38697807,18.82202861,12.04130311,13.12417891,11.78920335,12.71162617,13.95355366,13.18667831,13.05232665,11.54434192,12.67929413,12.4878826,13.13864828,14.12918094,10.79799036,13.12531244,12.09563712,14.54428949,13.26386729,13.81245274,11.27690116,13.20454182,12.32700458,13.29555569,10.16112348,9.786919645,12.34692714
Q8CIM7,24.01416334,24.32987806,23.07414415,23.2938359,23.03148027,24.40037655,23.94114237,22.85363512,24.14948159,21.59099162,23.72006491,23.72733153,24.12121018,24.32782485,24.49972342,23.83637901,25.40988217,23.54987825,23.10618461,24.40996275,24.79795053,24.32403785,24.39407872,24.18237289,22.7989623,24.21825172,23.26201758,24.22716132,24.07250195,24.34920878
Q8CIM8,16.85286482,16.70981084,18.28613524,16.94288896,16.51401055,16.59485173,17.09691495,16.59240574,16.74181949,17.15506041,17.03293855,17.0542792,16.91911953,16.26094298,16.94273427,16.56082014,16.52106414,17.16106165,17.38054342,16.92877429,16.41888279,16.79690898,16.62574556,16.97659468,17.41653344,16.56443248,17.5003206,17.26703462,17.5890575,17.17200778
Q8CIN4,21.04261934,20.96540733,19.87404045,20.10639722,20.55513695,21.13962639,19.4187334,19.05622322,20.73553248,19.6074483,20.62622578,19.96256095,20.94968411,19.65232935,19.87802469,19.26365305,18.90404016,20.86065264,20.85711769,21.12559678,19.08499133,21.27035799,20.72522739,21.0296799,21.23647803,20.88319397,21.00503171,21.28361853,20.9825619,21.22938345
Q8CIS0,14.75480364,15.36210496,17.91611946,17.2676434,17.60753936,15.21866568,12.30523147,15.13046027,15.58844868,14.24233399,15.86314274,13.37390678,14.96858491,15.48313921,16.16274548,15.63018429,15.1459504,15.89743089,16.02668476,14.90952894,13.29081175,15.49576706,14.8131821,15.3394327,15.73359699,15.00352543,16.12844769,15.83715685,15.2251568,15.27900112
Q8CIV2,16.49563782,16.78264526,17.2836295,15.86075714,17.94545192,16.27593973,16.06577185,17.3963703,16.49887126,14.75186349,17.00840383,16.36339829,16.61277406,17.55085775,17.8715435,17.17435651,17.25054199,16.77075332,16.69707143,16.76722817,17.60402748,16.50863312,16.72817832,16.85620056,16.29125224,16.54177422,16.63227909,16.59144439,16.8247237,16.58933167
Q8CIV3,17.33608914,17.21293352,17.13024414,15.74695784,17.66316343,17.45077613,16.57410102,11.29450196,17.60899541,14.33015745,17.24481102,16.44946705,17.2469731,16.384283,17.60109699,16.44690991,17.74346812,17.00458499,16.83384684,16.95956832,17.53521631,17.36325265,17.61049644,17.1753775,16.41927596,17.49423391,16.5730952,16.93924883,16.7804469,16.70341952
Q8CIV8,17.30654696,17.41932334,17.50499925,16.18517385,17.15550358,17.58823596,11.30498148,14.06103908,17.49842959,15.10401947,17.24244133,16.83374657,17.26921723,13.5433793,16.2992178,11.89285745,16.23462243,17.17097995,17.27146445,17.70919504,12.77147792,17.92207746,17.27152235,17.48865537,18.02666009,17.18582151,17.54001276,17.63359343,16.92080839,17.21737737
Q8CIW5,13.55079227,12.10029895,16.71429155,15.10216401,17.80618387,10.41255904,15.00605108,14.05823462,15.20937434,12.85555625,10.8203383,14.53721671,10.44171893,15.83731855,13.89344685,15.3253099,13.68575652,14.29577729,14.62948461,9.369788697,14.56692485,14.27554643,11.35193743,11.8813123,14.46179798,13.88517749,14.9080413,12.09051701,13.14871202,13.65934245
Q8CIW6,21.18282271,21.00602561,20.9467635,20.08208659,20.48078902,21.76402362,19.79935846,19.53158412,21.12706393,19.7042914,20.76176707,19.1236202,21.38490019,19.58657808,19.39449773,19.07262735,19.92544156,20.10728971,20.22974765,21.17776849,19.64502932,21.25138911,21.3468204,21.31218406,20.23005392,21.50432239,20.3402708,20.49777529,20.5318131,20.76747629
Q8CIZ8,13.82011851,16.47789886,17.01977045,17.91898016,17.33828802,12.02757435,13.97368857,15.59746198,12.71922214,17.15234546,11.79548826,14.39404319,12.43070458,13.85321866,17.18031374,12.51269151,17.52837644,16.99290849,17.50824791,14.48773928,11.85744754,12.03777424,11.96896338,12.17668358,10.39578489,11.90710256,16.20243377,17.37291106,17.1861387,17.34845734
Q8CJ00,12.44621649,12.17110525,18.11572782,15.99800602,17.03574551,14.14813977,13.08691539,12.72612469,12.29400699,14.58314253,12.37158128,12.92929604,10.3911213,14.51291072,12.90164711,15.85759828,13.36407173,13.2378942,13.65651409,11.50488593,14.28297849,12.2165003,12.08615853,12.43580469,13.95305874,12.19340091,14.24768925,11.70951922,12.00038424,12.25710822
Q8CJ19,12.46402016,12.46669779,18.29600042,14.85946203,17.46907578,12.43542145,15.06902257,11.75949937,12.530513,13.96077656,14.63358681,12.81210882,12.8497699,13.59449784,13.51986268,11.90677954,13.26694382,12.99369518,12.76814886,12.382287,13.30364319,12.63490924,12.73070684,12.2721092,12.5132339,12.34690335,12.81600938,12.64947974,12.44209961,12.76926423
Q8CJ40,17.40535099,17.41207406,17.73946586,15.38924753,17.6067974,17.78993314,18.50550431,17.81994934,17.95113943,18.67379511,17.59867901,18.63084067,17.52790833,18.06108396,18.12007059,17.71183673,18.26651523,17.53628674,17.72765125,17.79561439,17.75349739,17.68179515,17.75040771,17.88243699,17.14109516,17.69163598,17.65263943,17.47148345,17.69348906,17.92304792
Q8CJ53,21.10311273,20.91626567,15.89046261,16.22538548,17.49544719,21.15007766,19.53150689,19.7585951,20.91390508,20.19619915,20.70512728,19.71267603,21.21439253,20.08322482,20.81853162,20.25588625,19.92707743,21.13464005,21.0180521,21.00975608,20.5165297,21.04254797,20.90155594,20.89915308,20.88524549,21.05747466,20.81052121,21.11046128,21.27966749,21.17194869
Q8CJ61,18.48985551,18.79296581,18.41746659,15.03295548,18.32818543,18.61119513,15.06084043,13.43615676,19.02958299,13.74185364,18.62600764,13.54633051,19.07598485,13.75453897,17.96383268,12.34498758,14.30327734,18.6937515,18.84566645,19.27980698,13.48369326,18.90657987,19.18640124,18.78826543,18.59979814,18.71804833,18.59873368,19.20261845,19.35964152,19.13940409
Q8CJ67,11.5880643,12.52998608,18.18367304,16.26823256,18.14335321,12.3527942,12.3557514,12.21583697,12.45149932,14.3212717,12.9737584,12.02842881,12.24213807,13.17161025,11.76489167,11.51723844,11.40721644,12.74751059,12.32856394,12.75962811,12.68594344,12.59986041,13.26230362,12.51657263,13.27763554,13.05037541,12.95625442,12.95351886,13.20455247,13.02663282
Q8CJ78,11.4832881,10.88239771,17.35532784,16.0013379,18.08223953,10.51002294,13.24902876,10.41285155,11.75724059,13.99361847,13.90698483,13.84949723,12.56158147,12.57139873,11.94767015,12.76405411,12.69623814,12.43847737,12.08102449,12.1037424,14.55108508,12.41692562,13.06548193,11.55430926,12.48604659,12.36320546,12.43189703,11.83132731,12.56142713,11.86901908
Q8CJC5,19.86470362,20.49014775,17.08896534,16.71439343,16.99833063,20.06421227,19.4581973,21.21980655,20.26032877,20.94489316,20.3840164,20.76702944,20.31766054,19.14342677,20.34671773,19.23972668,19.16774408,20.45449237,20.28483017,20.11128237,13.73510021,20.08602275,20.28009223,20.11621149,20.34953032,20.38991312,20.18584456,20.58893189,20.44678015,20.34713709
Q8CJF7,17.70639967,18.01030723,17.14981899,18.02944501,18.12237685,17.72788554,18.25902511,18.09938176,17.62689125,19.07527123,17.89521928,18.27910445,18.00969508,17.20692748,17.7693867,18.5609534,17.30721637,18.45495774,18.35040156,18.15372376,17.33835627,17.98471564,17.64537526,17.98556823,18.52742919,17.72182515,18.70967807,18.39228466,18.82412019,18.55439986
Q8CJG0,18.77207095,18.85952396,17.58311037,18.2860131,17.51412144,19.03271267,17.9519733,17.83823794,18.38894583,18.13466849,18.35113717,17.72741102,18.789321,18.53364593,17.99934278,18.16954936,18.34556489,18.59221595,18.41433085,19.02977993,18.78588735,19.00692764,18.41588153,18.82812642,18.794414,18.73461319,18.45681788,18.8952426,18.65871326,18.9255703
Q8CJG1,17.00876571,16.89465863,18.17097528,17.27463429,18.08570528,17.41871442,17.30472201,17.34985499,16.93845319,14.26673797,16.54259426,16.75830284,16.93516312,17.55164466,15.9564912,17.86757777,16.98760792,16.99651133,16.82425764,17.1857621,18.04100282,17.37942546,16.5069431,17.18756239,17.44884188,16.83708648,17.10554052,17.47709873,17.29958245,17.32115031
Q8JZK9,17.53227508,17.79768007,17.49856006,15.17653483,17.73195929,17.5010603,16.15905367,15.58644929,16.75574846,17.36959761,17.37077417,15.96064811,17.19194971,16.55507718,16.87574689,16.39116949,16.42423116,18.09141398,17.99934271,17.58171353,16.88408374,17.49700261,17.00295884,16.62335284,18.86361803,16.91038317,18.26879132,17.60511288,17.45421413,17.42906638
Q8JZL3,12.32254,12.44665826,17.05454532,15.9159606,17.15621777,12.81938498,13.31239084,13.5685584,11.06483165,14.42051659,12.55407769,13.47359702,12.91406897,12.45615471,11.74825455,10.99696352,14.45999636,12.81705397,13.05230122,13.00112053,13.91048655,13.4249949,12.70461994,12.76409713,13.80465536,12.10566537,13.41912633,13.11933011,12.92370879,13.29010635
Q8JZM0,18.31236873,18.02890108,16.87111292,16.81001309,17.61789073,17.94665595,16.54768131,16.63656144,18.84151014,17.67661664,18.655063,17.90006594,18.24754168,17.70922367,17.74191287,17.33610458,17.45955308,18.2684477,18.46167678,18.22535437,17.24690522,18.01606221,17.88395322,18.36936139,18.0522013,18.12344117,18.366967,17.95862756,18.15130506,17.87959938
Q8JZM2,16.63559246,17.45788231,16.39063843,15.76930743,17.07960889,16.99321436,13.1778398,13.15358404,16.91056084,13.90194716,17.04230504,14.19076296,16.73104104,13.80857822,15.70264486,14.7963146,12.7244341,16.88808185,17.19987793,17.46962757,13.58836804,17.57850101,16.59162858,16.94315039,17.26909216,17.16507703,17.01350951,17.31675631,17.03921419,17.01271914
Q8JZM7,20.8312411,21.11807325,17.83383202,21.3222171,17.24508833,20.74677147,21.15623344,21.15394072,20.56606904,21.27581424,20.74703897,20.65675806,20.87602718,20.56239199,20.43998875,20.97161039,20.29805202,21.28536969,21.13845666,20.86262634,20.61048452,20.95437007,20.72206235,20.9243878,21.47450172,20.84095108,21.37633647,21.2668394,21.08732981,21.13058736
Q8JZM8,15.82552316,15.17987274,16.28681256,15.11649586,18.7010363,14.35254424,15.43840408,14.5652948,14.36347909,13.46628093,15.20999781,13.39695509,14.12947809,11.49735422,15.33690525,12.23565382,15.402239,14.40530763,15.35850778,13.9541143,14.85746034,14.59584195,15.16862514,14.24080977,15.56078104,14.85610606,15.29977335,14.06616823,14.04436593,14.85525347
Q8JZN5,22.33424201,22.2450745,21.37615517,21.03164511,21.80695309,22.01189436,21.56720315,21.15714184,22.52582185,20.2883097,22.68666246,21.50928432,22.12031945,22.0338802,22.8385379,21.73536519,22.71941891,22.06937715,22.04075271,22.12842877,22.39665788,21.93999724,22.16419948,22.31415955,21.84907023,22.24405671,21.91969416,21.93964448,22.09283794,21.91307572
Q8JZN7,21.63363099,21.47067974,21.03323152,21.35692603,18.49244397,21.25189063,20.69766371,20.68005812,21.83635276,20.98012888,21.71848384,21.15457262,21.43695739,20.73897588,21.83221944,20.69658541,21.58623978,21.27095871,21.34350437,21.4525721,20.94982749,21.20159096,21.62615333,21.51183791,20.90786719,21.7796811,21.13963007,21.35033478,21.62582633,21.3116071
Q8JZP3,11.7865066,11.56086163,18.28931959,14.85337004,17.17445582,9.853767673,10.15748006,14.39650776,11.50592775,14.70256037,11.63085297,15.05699008,11.85719657,12.03328855,13.74387128,13.79511786,11.90132019,11.47714253,11.3395917,11.65489613,13.95496707,11.09792914,12.04314773,11.49046731,11.5994879,12.27782643,10.1639479,10.94075216,10.28605633,11.39427897
Q8JZQ2,22.49426284,22.4046311,17.04940371,21.05163578,17.12423118,22.09755543,21.18310587,20.81008277,22.72227676,20.27983426,22.56262653,21.36872254,22.22148024,21.25831123,22.15571317,21.10386791,21.92511689,22.18567152,22.13905657,22.32500852,21.41757604,22.00845539,22.33630464,22.25047183,21.7930609,22.51000518,22.06297894,22.16444562,22.42577899,22.13765024
Q8JZQ5,21.91171603,21.7468454,22.42098045,22.26831252,22.68037321,21.87600115,23.48419114,23.37944787,21.96918143,22.69830224,22.20126468,22.9033703,22.34053802,24.55169364,22.18835217,23.48475659,23.3580477,21.97335813,21.54730164,21.81693997,23.78461725,21.79464546,21.52528046,22.01896686,21.90653442,22.0077447,21.47378435,21.80206562,21.9039151,21.75712691
Q8JZQ9,23.52146813,23.45797332,23.83468841,23.73636472,23.27354457,23.35859343,23.18848592,23.18034397,23.36443212,23.51176597,23.34143713,23.00480765,23.43105862,23.58645972,23.31014885,23.42287429,23.59609165,23.36636954,23.3074737,23.23220083,23.57472631,23.36452483,23.3488988,23.19141836,23.49723287,23.40467051,23.29019595,23.36758961,23.20973356,23.1969594
Q8JZR0,27.27730602,27.1868593,26.56355327,25.97188417,26.18988849,27.01656701,26.37706969,25.93470543,27.088328,24.61589,26.89744061,26.69107416,26.93624566,26.66575652,27.05564839,26.34209956,27.43635748,26.32379208,26.3582491,26.90384613,26.8939631,26.83154646,27.00344962,26.90997047,25.99096592,27.07632032,26.18124052,26.81080575,26.92254515,26.8537402
Q8JZR4,10.55431202,12.12181207,18.24997747,16.68890564,18.34754493,19.63404351,19.8147624,18.24179714,20.38277629,14.75216963,20.19017299,13.82653384,20.13071624,15.02355642,20.18849023,12.70808195,11.79387817,20.06206202,11.37860408,10.63907618,12.3024186,20.02027517,20.38441512,13.2941823,19.48244658,20.23040092,19.85213843,20.18157603,20.06411234,20.56497947
